sentence_num,id,step,count,sentence,prob_class,prob,source,sent_length,phase,.folds
717691,1_1995,9,19959,The Academia Branco offers courses mostly in Portuguese.,high,-10.768196,MH,short,late,39
717691,2_1535,9,15359,Of Finland Mountain Cannons - Mountain Cannons of Finland.,high,-5.8819714,MH,short,late,60
717691,3_1995,9,19959,Terrence Prideaux murdered four suffragettes himself.,high,-11.817709,MH,short,late,46
717691,4_1995,9,19959,"""Give me the keys,"" I soothe.",high,-13.047754,gibbs,short,late,21
717691,4_1995,9,19959,Let his entire being draw Devyn to him.,high,-3.8082042,MH,short,late,42
717691,5_1995,9,19959,No mistaking the nightmares that still haunted her.,high,-5.1400986,gibbs,short,late,8
717691,5_1815,9,18159,"""Millions of women suffer their husbands' suffering.""",high,-8.856316,MH,short,late,36
717691,6_1995,9,19959,Like the test for quadriffering magnitude.,high,-44.00907,gibbs,short,late,31
717691,6_1995,9,19959,Atlantic Rim extratropical cyclone Atlantic Rim advisory council.,high,-4.21971,MH,short,late,40
717691,7_1995,9,19959,Desert regions also became almost totally degenerative.,high,-28.596127,gibbs,short,late,20
717691,7_1995,9,19959,Six senior UFC fighters attended Huerta tryouts.,high,-15.132487,MH,short,late,9
717691,8_1995,9,19959,Since then law enforcement has helped us very much.,high,-3.5918584,MH,short,late,44
717691,9_1985,9,19859,Do everything you can when it closed its eyes.,high,-18.033867,gibbs,short,late,38
717691,9_1895,9,18959,Chicago-Peoria to Washington DC en route.,high,-6.4030943,MH,short,late,48
780378,0_1985,9,19859,All rooms have stained-glass ornamentation.,high,-6.1928735,gibbs,short,late,22
780378,0_1995,9,19959,Somebody has to take twin objects. Twin objects?,high,-14.634225,MH,short,late,48
780378,1_1995,9,19959,Taylor is survived by his wife and three children.,high,-10.703473,gibbs,short,late,55
780378,1_1995,9,19959,Jealousy flared in both a woman and a man.,high,-7.1560845,MH,short,late,10
780378,2_1995,9,19959,"I let out a sigh, shaking my head.",high,-2.1158388,gibbs,short,late,8
780378,2_1945,9,19459,Me blaming Mab for my losing to Gin Blanco.,high,-13.495657,MH,short,late,49
780378,3_1995,9,19959,Gently she ruffled their hair caressed her face.,high,-26.280087,gibbs,short,late,60
780378,3_1985,9,19859,Victims of all kinds of accidents jumping off bridges.,high,-6.856165,MH,short,late,60
780378,4_1975,9,19759,Death tolls have been reported as 140 people.,high,-7.894472,gibbs,short,late,53
780378,4_1995,9,19959,Xin went through trillion bandages after trillion bandages.,high,-9.314261,MH,short,late,36
780378,5_1995,9,19959,Her voice was so low I could scarcely breathe.,high,-12.1470995,gibbs,short,late,53
780378,5_1575,9,15759,Suffragettes calling themselves 5000 uncles. 5000 uncles!,high,-8.54524,MH,short,late,5
780378,6_1995,9,19959,I am a little mixed up with the tale.,high,-15.815407,gibbs,short,late,13
780378,6_1995,9,19959,Nothing exists apart from regularly scheduled main line services.,high,-5.154146,MH,short,late,52
780378,7_1925,9,19259,Pantomime (with beautiful blue skies).,high,-8.730534,gibbs,short,late,29
780378,7_1995,9,19959,He attempts suicide as a serial killer but survives.,high,-4.8723893,MH,short,late,29
780378,8_1635,9,16359,74 undead demons. 74 righteous! 74 righteous!,high,-16.307339,MH,short,late,21
780378,9_1995,9,19959,I stood on my toes and bit my lip.,high,-0.799273,gibbs,short,late,26
932629,0_1995,9,19959,He paid attention to New Year's Eve.,low,-2.731174,gibbs,short,late,57
932629,0_1335,9,13359,"Two founding societies, both being kayaking societies.",low,-15.360893,MH,short,late,44
932629,1_1985,9,19859,"It was conceivable, I suppose.",low,-3.98341,gibbs,short,late,50
932629,1_1735,9,17359,"Fourth triangle tugging, fifth triangle imploring.",low,-14.527191,MH,short,late,59
932629,2_1985,9,19859,"Shake, shake, shake, shake, shake.",low,-0.16125731,gibbs,short,late,40
932629,2_1545,9,15459,German boys' choir and German magazin.,low,-9.247701,MH,short,late,7
932629,3_1995,9,19959,The barracks once housed Kemal Istiklal.,low,-8.904855,MH,short,late,8
932629,4_1985,9,19859,"""Are you okay?"" what about Ara.",low,-19.957113,gibbs,short,late,32
932629,5_1955,9,19559,Articulation is from base to about apex.,low,-10.796,gibbs,short,late,33
932629,5_1805,9,18059,Middle ages depictions and inscriptions on barrack walls.,low,-10.901836,MH,short,late,34
932629,6_1995,9,19959,"If not, he was excommunicated.",low,-2.8771148,gibbs,short,late,22
932629,6_1995,9,19959,Lesbian and gay recording artists featured DiMartino.,low,-12.569794,MH,short,late,23
932629,7_1995,9,19959,Those drifting from the void's tunneling.,low,-29.586788,gibbs,short,late,40
932629,7_1925,9,19259,Avoid guerrilla warfare when armed with clinkers.,low,-10.947664,MH,short,late,30
932629,8_1995,9,19959,An women did not advance to the second round.,low,-21.54225,gibbs,short,late,21
932629,8_1995,9,19959,Epicenter would like to consider cooperating accordingly.,low,-14.626317,MH,short,late,8
932629,9_1995,9,19959,But you remember just about everything Fraser told you.,low,-19.961147,gibbs,short,late,40
932629,9_1815,9,18159,Sometimes Mary the Virgin and sometimes Epictetus.,low,-5.250407,MH,short,late,42
1359180,0_1995,9,19959,She had always seemed closer to her older self.,high,-12.397821,gibbs,short,late,59
1359180,0_1445,9,14459,Fashion designers & exhibitors Mikaela Laidlaw.,high,-11.46284,MH,short,late,45
1359180,1_1995,9,19959,It is endemic to Oahu in Western Hawaii.,high,-1.4787383,gibbs,short,late,14
1359180,1_1995,9,19959,Skating gait with dancer Barba Serrano.,high,-20.955769,MH,short,late,48
1359180,2_1995,9,19959,Vasu Ladyan was a Sri Lankan cricketer.,high,-29.725292,gibbs,short,late,17
1359180,2_1975,9,19759,Obviously those images predate John Wesley Bogart.,high,-18.318953,MH,short,late,53
1359180,3_1995,9,19959,"""Fine by me,"" she purred.",high,-0.930087,gibbs,short,late,41
1359180,3_1505,9,15059,Worried about being blindly followed by Robin Thicke.,high,-9.46806,MH,short,late,27
1359180,4_1995,9,19959,"But maybe, God, he'd die.",high,-21.477211,gibbs,short,late,46
1359180,4_1995,9,19959,"Muscles bunched, wings and tail jingling.",high,-8.372656,MH,short,late,34
1359180,5_1995,9,19959,The crone was lying around waiting for me.,high,-11.870642,gibbs,short,late,28
1359180,5_1995,9,19959,German Broadcasting Corporation lay claim to Lower Saxony territory.,high,-7.6415486,MH,short,late,20
1359180,6_1995,9,19959,My eyes closed and I took a deep breath.,high,-1.0625224,gibbs,short,late,18
1359180,6_1805,9,18059,A death penalty in presidential elections for Rutherford Hayes.,high,-9.9977865,MH,short,late,30
1359180,7_1995,9,19959,United States National Science Foundation (NSF).,high,-0.9481404,gibbs,short,late,35
1359180,7_1985,9,19859,And conspiracy theorist films revolving around Raoul Wallenberg.,high,-12.088604,MH,short,late,33
1359180,8_1765,9,17659,For special needs (primary and secondary level).,high,-13.555303,gibbs,short,late,22
1359180,8_1835,9,18359,Was a hedgehog working for Robin Thicke.,high,-7.2120047,MH,short,late,57
1359180,9_1995,9,19959,Lindahls gripped the edges of the table.,high,-26.957848,gibbs,short,late,13
1359180,9_1995,9,19959,Further refitting was attempted by von Trapp.,high,-10.4831,MH,short,late,7
1367427,0_1975,9,19759,There were two hours before he made the walk.,low,-14.50189,gibbs,short,late,44
1367427,0_1885,9,18859,James Madison University's Magdalen Lourdes.,low,-4.6368704,MH,short,late,9
1367427,1_1995,9,19959,The family belongs to the subfamily formicinae.,low,-3.323324,gibbs,short,late,4
1367427,1_1995,9,19959,Vernices' favorite tourist was Benji Mahmoud.,low,-13.410524,MH,short,late,51
1367427,2_1995,9,19959,All the Sidhe were trying at their jobs.,low,-9.66486,gibbs,short,late,19
1367427,2_1195,9,11959,Donna Graziani her real name is Donna Savage.,low,-13.103166,MH,short,late,55
1367427,3_1945,9,19459,At home and from English lives of Thomas Burke.,low,-45.510582,gibbs,short,late,10
1367427,3_1995,9,19959,Our stepsisters were believers in kingship.,low,-14.381962,MH,short,late,6
1367427,4_1995,9,19959,He looks at me slowly and shakes his head.,low,-4.7722154,gibbs,short,late,11
1367427,5_1995,9,19959,Tristan let go of me and kissed my hair.,low,-13.072447,gibbs,short,late,58
1367427,5_1995,9,19959,The janitor's escape pod is destroyed.,low,-2.8432422,MH,short,late,20
1367427,6_1995,9,19959,"Honestly, I'm not sure it matters.",low,-2.4238963,gibbs,short,late,26
1367427,6_1995,9,19959,Marin Piccolomini's family was spared execution.,low,-11.700925,MH,short,late,20
1367427,7_1995,9,19959,"These projected floods are, and are, postponed.",low,-24.800573,gibbs,short,late,51
1367427,8_1995,9,19959,It left her shivering with delusions of failure.,low,-10.462432,gibbs,short,late,58
1367427,8_1555,9,15559,Mad hatters quest: Real life nursery rhymes.,low,-13.410163,MH,short,late,41
1367427,9_1995,9,19959,"When I attack him, he relents.",low,-12.5239315,gibbs,short,late,27
1367427,9_1995,9,19959,MG Suriya's better than Ravindra.,low,-16.885841,MH,short,late,39
1371762,0_1995,9,19959,He had to get back to the parade grounds.,high,-10.015337,gibbs,short,late,47
1371762,0_1995,9,19959,Optimum Lifescapes were paying him off.,high,-8.963372,MH,short,late,60
1371762,1_1995,9,19959,A total of 23 teams remain in the league.,high,-11.89633,gibbs,short,late,11
1371762,1_1995,9,19959,"A statement of fact, but close to truth.",high,-5.292548,MH,short,late,6
1371762,2_1995,9,19959,"Shaking his head, he continued to comfort her.",high,-11.308624,gibbs,short,late,25
1371762,2_1995,9,19959,Went on two 360° tours as creative director.,high,-7.988274,MH,short,late,5
1371762,3_1995,9,19959,It was one of my brother's drawings.,high,-11.478549,gibbs,short,late,10
1371762,3_1995,9,19959,Not uncommon for alcoholic beverages to contain hydrogen ion.,high,-10.667032,MH,short,late,18
1371762,4_1995,9,19959,She didn't talk much for a while.,high,-6.351226,gibbs,short,late,18
1371762,4_1995,9,19959,At least one Siamese cat comes and goes.,high,-1.9313853,MH,short,late,14
1371762,5_1995,9,19959,Name and damn herself for allowing it to happen.,high,-18.842068,gibbs,short,late,11
1371762,5_1985,9,19859,His comrades were worsted without any severed heads.,high,-17.17396,MH,short,late,17
1371762,6_1995,9,19959,Chapter 16: classification shrouded in a veil.,high,-33.689846,gibbs,short,late,40
1371762,6_1995,9,19959,Blast furnace with superheater fitted out for cooking.,high,-11.719526,MH,short,late,6
1371762,7_1995,9,19959,"A deep voice startled her, and she whirled.",high,-7.085694,gibbs,short,late,54
1371762,7_1995,9,19959,Plunder after his death extended to lands beyond.,high,-6.7050858,MH,short,late,60
1371762,8_1995,9,19959,The definition is linear in the k-space.,high,-15.724286,gibbs,short,late,34
1371762,8_1985,9,19859,Miyama from Lehman Brothers was selected to direct.,high,-22.298172,MH,short,late,7
1371762,9_1995,9,19959,City Stars were the founders of New York City.,high,-21.229357,gibbs,short,late,27
1371762,9_1455,9,14559,A booklet showing facial expressions from book to book.,high,-8.82,MH,short,late,5
1421311,0_1995,9,19959,She had too much fight in front of her.,low,-5.6195917,gibbs,short,late,41
1421311,0_1995,9,19959,What the coast guard calls eminent domain consortia.,low,-11.063022,MH,short,late,59
1421311,1_1965,9,19659,"But when I looked again, there was nothing.",low,-1.6688628,gibbs,short,late,4
1421311,1_1845,9,18459,Be human and talk about what happened for free.,low,-14.161772,MH,short,late,29
1421311,2_1995,9,19959,He was on her before she could even respond.,low,-5.570338,gibbs,short,late,2
1421311,2_1995,9,19959,The Edward VII government dismissed Havelock Davie.,low,-9.546927,MH,short,late,29
1421311,3_1995,9,19959,"If he was wrong, he would lose it.",low,-9.854191,gibbs,short,late,43
1421311,4_1815,9,18159,(Goliath's Ghost Story).,low,-4.1887503,gibbs,short,late,21
1421311,5_1995,9,19959,Her heart stuttered. Where had he gone?,low,-0.6308698,gibbs,short,late,39
1421311,5_1725,9,17259,"Automobile magic bullets Tacoma, Washington automobile magic bullets.",low,-9.689726,MH,short,late,30
1421311,7_1995,9,19959,"He is retired, we will meet him tomorrow.",low,-18.143778,gibbs,short,late,19
1421311,7_1995,9,19959,The longest serving bishop died without issue for life.,low,-11.6502495,MH,short,late,24
1421311,8_1955,9,19559,"""Finn-"" his hand closed on hers.",low,-18.09922,gibbs,short,late,32
1421311,8_1955,9,19559,"A younger sweet ally, an older sweet ally.",low,-3.9682908,MH,short,late,31
1421311,9_1995,9,19959,He nipped at her pu**y.,low,-0.20688485,gibbs,short,late,48
1478396,0_1985,9,19859,"Abby had hurt me, but I knew better.",high,-13.464648,gibbs,short,late,16
1478396,0_1995,9,19959,Wall mounted audio equipment can make people lose hearing.,high,-10.948199,MH,short,late,1
1478396,1_1995,9,19959,He walked through the restaurant and up the stairs.,high,-10.267666,gibbs,short,late,22
1478396,1_1995,9,19959,A corn derby citywide competition promotes corn sales.,high,-17.03671,MH,short,late,56
1478396,2_1995,9,19959,Blindfolded by Kyle instead of anyone else.,high,-6.782658,MH,short,late,53
1478396,3_1995,9,19959,The sponsorship agreement forced them to disband.,high,-15.251651,gibbs,short,late,8
1478396,3_1995,9,19959,All Pakistan army units have mess halls located here.,high,-6.8396792,MH,short,late,41
1478396,4_1995,9,19959,It crowed above and wagged its tail.,high,-9.542483,gibbs,short,late,58
1478396,4_1995,9,19959,1930 Racial Assassination Racial Assassination Library of Congress Publications.,high,-11.039169,MH,short,late,48
1478396,5_1935,9,19359,Finally she nodded and tears fell from her eyes.,high,-2.85917,gibbs,short,late,1
1478396,5_1995,9,19959,"After illuminate she sank, sinking rapidly.",high,-9.424698,MH,short,late,56
1478396,6_1995,9,19959,"I said, pulling him back into my arms.",high,-5.117294,gibbs,short,late,22
1478396,6_1995,9,19959,Virtual reality projectors are separate from each other.,high,-5.3659573,MH,short,late,15
1478396,7_1995,9,19959,It should apply between the extreme and the extreme.,high,-14.408515,gibbs,short,late,53
1478396,7_1995,9,19959,Sendai region expenditure far wxceeds Kyoto region expenditure.,high,-6.235221,MH,short,late,60
1478396,8_1995,9,19959,This new homestead's almost ready for you.,high,-18.840155,gibbs,short,late,41
1478396,8_1975,9,19759,These included a 30cm wraparound centaur.,high,-9.257162,MH,short,late,7
1478396,9_1955,9,19559,DQ = disqualified for administrative purposes (Monaco).,high,-13.83325,gibbs,short,late,42
1478396,9_1315,9,13159,1. German Skyliner summary of results pole vault,high,-18.40725,MH,short,late,33
